Date,WY,ISM,u850,u200,v850,v200,MH,temp500,temp200,temp900,temp700,temp400,shum300,shum700,shum400,shum500,shum900,sst_CI,sst_EI,sst_WI,slp_WI,slp_EI,,
07-Aug-18,26.62754,10.76093,10.75661,-20.16095,0.87643,-4.06864,4.94507,269.52353,224.82926,302.54224,287.72032,261.37119,0.00081,0.00511,0.00139,0.00347,0.01478,28.9424,27.02518,26.57528,1011.77214,1011.33903,,
08-Aug-18,26.76797,12.61762,11.32597,-17.37104,0.67205,-1.42061,2.09266,269.25601,224.99566,302.76761,287.80106,261.03001,0.00073,0.00536,0.00136,0.00326,0.01404,28.85291,27.03473,26.50764,1010.39147,1011.03538,,
09-Aug-18,27.67289,11.32104,11.07338,-19.07139,-0.25275,-1.29306,1.04031,268.81024,224.60779,302.18897,287.56245,260.44202,0.00064,0.00581,0.00115,0.00272,0.0143,28.79413,27.08984,26.41708,1011.35151,1012.54562,,
10-Aug-18,28.47471,8.09531,9.92379,-21.47537,-0.0027,-2.19418,2.19148,269.00371,223.99186,302.0606,287.6675,260.63765,0.0007,0.00589,0.00115,0.00259,0.0141,28.81036,27.09723,26.37248,1013.09726,1013.38923,,
11-Aug-18,28.18214,6.92045,9.86983,-21.20249,0.69117,-4.36838,5.05955,269.52404,223.94027,302.43278,287.84308,260.68425,0.00088,0.0055,0.00148,0.00303,0.01436,28.83531,27.1515,26.37704,1013.44094,1012.13984,,
12-Aug-18,29.60507,9.40819,11.75759,-21.63815,1.20768,-4.6269,5.83458,269.77325,224.43694,302.72432,288.0577,260.82606,0.00105,0.00545,0.00157,0.00296,0.01507,28.81348,27.13256,26.39392,1012.90506,1011.72177,,
13-Aug-18,30.78535,12.36959,14.65926,-20.32722,1.62348,-3.60452,5.228,270.06663,225.01222,302.3805,288.15156,260.5774,0.00107,0.0065,0.00155,0.00244,0.0147,28.78232,27.19942,26.25387,1012.554,1012.06684,,
14-Aug-18,28.27942,12.37279,13.76776,-17.44234,0.85479,-3.30199,4.15678,269.92826,225.37511,302.19645,288.07478,260.59601,0.00107,0.00721,0.00182,0.00256,0.01495,28.73686,27.19669,26.12847,1012.38087,1012.05827,,
15-Aug-18,27.47919,12.74174,12.17887,-18.44412,0.64905,-2.9789,3.62794,270.31808,225.51723,301.92105,287.71744,260.67123,0.00097,0.00786,0.00203,0.00282,0.01528,28.67138,27.16097,26.02707,1012.59985,1011.86968,,
16-Aug-18,29.03254,14.10756,12.2316,-19.64263,-0.16808,-3.0769,2.90882,270.27511,225.53517,302.3317,287.41931,260.53106,0.00094,0.00856,0.00208,0.00308,0.01453,28.71201,27.11633,26.09318,1012.80546,1011.05425,,
17-Aug-18,29.94001,13.2029,12.25829,-21.93408,-0.28736,-2.33931,2.05195,270.26709,225.63428,302.38468,287.64201,260.43259,0.00083,0.00709,0.00179,0.00285,0.01493,28.73414,27.12665,26.1511,1011.61929,1010.79565,,
18-Aug-18,27.33888,11.64668,12.45916,-18.24509,0.3756,-1.30844,1.68404,269.81902,225.36457,302.24373,287.54435,259.93755,0.00076,0.00674,0.00154,0.00286,0.01485,28.78109,27.14902,26.20585,1010.4984,1010.62293,,
19-Aug-18,25.78359,8.56837,10.29223,-19.7392,0.9644,-2.02934,2.99374,269.97772,225.42223,302.29473,287.68351,259.93606,0.00085,0.00662,0.0015,0.00289,0.0145,28.75147,27.19805,26.22744,1010.90379,1011.20976,,
20-Aug-18,26.41577,10.68903,11.03103,-19.91087,1.04881,-3.14332,4.19213,269.8906,224.92033,302.19975,287.57553,260.36793,0.00087,0.00732,0.00166,0.00302,0.0133,28.72794,27.15136,26.13574,1010.97649,1011.76743,,
21-Aug-18,26.78847,10.14485,10.21176,-19.8478,0.51779,-2.87561,3.3934,269.7638,225.01197,302.04865,287.71522,260.33613,0.00078,0.00747,0.00164,0.00307,0.01357,28.79715,27.10311,26.18444,1010.78258,1011.49888,,
22-Aug-18,26.22252,7.27826,8.93674,-20.18691,-0.04963,-2.20981,2.16017,269.77058,225.22061,301.96321,287.54659,260.5009,0.0006,0.00659,0.00125,0.00234,0.01437,28.74903,27.03298,26.24996,1010.84516,1011.5919,,
23-Aug-18,27.03842,4.75983,7.4698,-20.90253,0.54866,-2.04514,2.5938,269.95777,224.77496,301.87372,287.4094,260.52615,0.00057,0.00612,0.00121,0.00191,0.01304,28.67282,27.03883,26.24451,1010.42719,1012.51042,,
24-Aug-18,26.01019,3.56913,6.82341,-19.63824,0.8519,-4.33182,5.18372,269.89223,224.98691,301.59525,287.25442,261.15372,0.00048,0.00598,0.00117,0.002,0.01283,28.65006,27.09194,26.27816,1010.23654,1011.93906,,
25-Aug-18,28.45587,4.5047,7.82697,-22.10238,0.98848,-4.71065,5.69913,269.72623,224.68307,301.59289,287.1333,260.75581,0.00063,0.00591,0.00117,0.00183,0.01272,28.65758,27.07697,26.26883,1010.78517,1011.12438,,
26-Aug-18,28.71026,8.28417,10.40261,-21.03688,0.53884,-4.43031,4.96914,269.9713,224.37253,301.73091,286.57267,260.86004,0.00073,0.0057,0.00131,0.00184,0.01298,28.64216,27.06452,26.27332,1010.08793,1010.85895,,
27-Aug-18,26.64806,9.34687,10.37702,-20.52651,0.30347,-3.57905,3.88252,270.06084,223.81414,301.74018,286.53125,261.21164,0.00073,0.00669,0.00172,0.00222,0.01344,28.69514,27.06874,26.27499,1009.79942,1011.75157,,
28-Aug-18,26.91618,9.43265,9.77898,-18.28248,1.16713,-2.8421,4.00923,269.80012,224.19453,301.61467,286.29596,260.84911,0.00068,0.00679,0.0017,0.00249,0.01365,28.74767,27.03072,26.33288,1009.67358,1012.65289,,
29-Aug-18,26.84638,6.25428,8.07375,-18.72681,0.30928,-2.88076,3.19003,269.65407,223.91553,301.09536,285.93684,260.48058,0.00067,0.00609,0.00109,0.0026,0.01337,28.83203,27.01375,26.37002,1010.42557,1012.4431,,
30-Aug-18,25.84648,4.80207,7.38622,-19.16417,0.65022,-2.23125,2.88147,270.15465,223.7883,300.90111,286.42607,260.31322,0.00063,0.00622,0.00094,0.00257,0.01353,28.94808,27.0018,26.43369,1010.96383,1012.03684,,
31-Aug-18,26.86042,3.96034,6.53866,-20.30044,1.64597,-2.43167,4.07764,270.01063,223.76124,300.70229,286.16077,260.3814,0.0006,0.00576,0.00107,0.00228,0.01319,29.01585,27.00935,26.564,1010.65677,1012.71622,,
01-Sep-18,28.2811,3.64139,5.36668,-22.46367,1.36142,-2.77009,4.13152,269.9255,223.41849,300.65315,286.24372,259.92183,0.00067,0.0051,0.00128,0.00196,0.01263,29.06914,27.0271,26.61947,1010.618,1013.30801,,
02-Sep-18,26.31089,3.43682,4.95081,-23.06687,0.83329,-1.39015,2.22344,269.43556,223.58268,300.26169,285.74673,259.36123,0.00038,0.00554,0.00101,0.00145,0.01212,29.13376,27.06268,26.74646,1010.98182,1012.94393,,
03-Sep-18,22.12861,0.92263,2.36383,-20.31269,0.55321,-0.34527,0.89848,269.12771,222.94137,300.61429,285.45865,259.27736,0.00029,0.00633,0.00065,0.00123,0.01231,29.13678,27.03229,26.86754,1009.87144,1013.34657,,
04-Sep-18,20.26913,1.29226,2.81743,-16.9515,0.8023,0.19304,0.60926,268.41385,222.48111,300.29364,285.29944,258.8246,0.00046,0.00588,0.00052,0.0012,0.01304,29.18381,26.9491,26.98169,1011.34331,1013.91398,,
05-Sep-18,21.6528,3.37188,4.34415,-18.48342,0.41646,-0.60965,1.02611,268.04708,222.56035,300.13283,285.51796,258.38099,0.00055,0.00508,0.00062,0.00129,0.01353,29.19348,26.87496,27.07361,1012.46779,1013.11947,,
06-Sep-18,21.93164,5.78122,5.91632,-19.93979,-0.04438,-0.83209,0.78771,268.77127,222.47383,300.55813,285.71853,258.48693,0.00061,0.00407,0.00077,0.00151,0.01345,29.20206,26.81197,27.07548,1011.53384,1011.69149,,
07-Sep-18,19.7747,7.30434,6.17628,-16.81966,-0.26301,-0.71026,0.44725,268.75871,222.85358,300.47825,285.54445,258.53362,0.00048,0.00479,0.0009,0.00213,0.01249,29.13032,26.82016,27.14228,1011.05299,1012.14615,,
08-Sep-18,18.24953,4.70612,4.58844,-15.24561,-0.24878,-1.12915,0.88038,268.87475,223.16505,300.82864,285.31166,258.76376,0.00035,0.00579,0.00069,0.00161,0.01281,29.12792,26.81824,27.28651,1010.61373,1011.56902,,
09-Sep-18,16.26934,3.12226,4.16255,-11.87252,1.53386,-1.11574,2.6496,268.55247,222.98857,300.99544,285.84398,258.81284,0.00027,0.00582,0.00071,0.00128,0.01275,29.12431,26.8194,27.29888,1010.1921,1012.95849,,
10-Sep-18,17.35857,0.94535,3.31949,-12.85415,1.22548,-1.26183,2.48731,268.55409,222.53005,300.65971,285.59184,258.65846,0.00034,0.00553,0.00087,0.00176,0.01241,29.04609,26.77869,27.19838,1010.11813,1014.20196,,
11-Sep-18,17.64893,-2.15865,1.62032,-12.97669,0.48949,-0.92265,1.41214,268.68509,222.055,300.24272,285.81242,258.4628,0.00036,0.0053,0.00099,0.0023,0.01216,29.1551,26.76157,27.32429,1011.63716,1014.35082,,
12-Sep-18,17.62651,-2.82427,1.40675,-13.23799,0.34495,-1.29136,1.63631,269.04839,221.7881,300.43163,285.92753,258.52043,0.00035,0.00497,0.00091,0.00214,0.01284,29.15211,26.80412,27.59053,1011.14763,1013.25934,,
13-Sep-18,17.49667,-1.42576,2.75088,-13.18851,0.6159,-0.53966,1.15556,269.08576,221.96917,300.55388,285.83839,258.5341,0.00027,0.00556,0.00081,0.00186,0.01339,29.07862,26.76528,27.73643,1010.46265,1012.18085,,
14-Sep-18,17.07593,-0.41345,2.6249,-14.49666,0.27663,-0.50048,0.77711,268.99631,221.98337,300.73822,285.3569,258.20117,0.00041,0.00572,0.00094,0.00203,0.01322,29.08446,26.61473,27.81706,1010.09012,1012.51036,,
15-Sep-18,17.70434,0.88892,3.33181,-16.98019,-0.90169,0.06321,-0.96489,268.74262,222.00296,300.31236,284.93625,258.04973,0.00059,0.00529,0.0011,0.00234,0.01289,29.04579,26.53418,27.8982,1010.77156,1011.86314,,
16-Sep-18,15.89539,0.3281,3.0081,-14.23557,-2.00163,0.41055,-2.41218,268.2758,222.01272,300.26683,284.7637,257.85697,0.00079,0.0051,0.0014,0.00264,0.01311,28.9631,26.50468,27.8708,1010.20367,1011.29561,,
17-Sep-18,15.25336,1.34225,3.24647,-13.79284,-0.20871,1.80446,-2.01317,268.13783,222.17427,300.59739,284.46074,257.19544,0.00088,0.00462,0.00187,0.00277,0.01279,28.93669,26.43648,27.84863,1009.53638,1011.61955,,
18-Sep-18,15.76622,3.25752,4.49792,-13.15111,0.5612,2.32973,-1.76853,267.97803,222.24385,300.71227,284.28128,256.84863,0.00084,0.00409,0.00198,0.00241,0.01324,28.98411,26.45936,27.79607,1010.10099,1012.52371,,
19-Sep-18,15.03281,4.59598,5.46222,-11.8433,0.84451,1.55611,-0.7116,267.48491,222.27449,300.5235,284.4144,256.799,0.00086,0.00412,0.00215,0.00211,0.01298,28.95519,26.51658,27.7804,1010.44467,1012.3154,,
20-Sep-18,14.57705,6.38848,5.23567,-11.46499,1.35447,0.64777,0.7067,267.4375,222.57981,300.62375,284.68144,257.00997,0.00084,0.00465,0.00209,0.00216,0.0138,28.95642,26.59824,27.70291,1009.83954,1011.54669,,
21-Sep-18,14.97933,9.15584,6.03165,-11.9515,1.88745,-0.77683,2.66429,267.12777,222.72806,300.26864,284.13742,257.4462,0.00072,0.00474,0.00205,0.00245,0.01414,29.02189,26.74199,27.5983,1009.3523,1012.36236,,
22-Sep-18,14.69077,6.55973,4.63588,-13.15503,1.73213,-1.48677,3.2189,267.71505,222.93658,300.24201,284.0041,257.71284,0.00043,0.00446,0.00173,0.00261,0.0136,29.11258,26.76293,27.62693,1010.20375,1013.17059,,
23-Sep-18,11.64589,0.64151,2.06046,-11.04716,1.74223,-2.59058,4.3328,268.08869,222.50876,300.13431,283.81526,257.69346,0.00049,0.00495,0.00146,0.00269,0.01366,29.17826,26.77767,27.73589,1010.70041,1013.68741,,
24-Sep-18,9.90347,-0.81106,2.44972,-8.72662,1.23447,-1.01314,2.2476,267.6663,222.16905,300.15679,283.96046,257.03061,0.00052,0.00566,0.0013,0.00266,0.01381,29.1192,26.80167,27.89894,1010.75066,1012.91832,,
25-Sep-18,8.93024,-0.61428,2.16853,-6.38061,0.55272,0.81221,-0.25949,266.92573,221.63927,299.94355,283.87991,256.20558,0.00061,0.00605,0.00115,0.00228,0.01356,29.06934,26.78117,28.09742,1011.2213,1012.29018,,
26-Sep-18,7.93681,0.03875,2.04875,-4.89526,0.41279,3.38196,-2.96917,266.74014,221.32334,300.12908,283.81846,255.95966,0.00065,0.00655,0.00125,0.00236,0.01369,29.00871,26.78096,28.21722,1010.6738,1012.05574,,
27-Sep-18,7.44865,1.53048,2.56808,-5.49779,0.79059,4.08297,-3.29238,266.25293,221.34042,300.42925,283.5507,255.57428,0.00067,0.00705,0.00134,0.00274,0.01397,28.92941,26.77526,28.17783,1010.06356,1011.58656,,
28-Sep-18,5.89826,0.55974,1.9908,-5.20738,-0.3375,3.23567,-3.57317,266.19064,222.02307,300.16412,283.04109,255.40656,0.0008,0.00692,0.00139,0.00281,0.01402,28.92449,26.83068,27.98597,1009.81345,1011.27739,,
29-Sep-18,4.97285,-0.44639,0.90621,-6.01568,-0.56192,1.62276,-2.18468,265.9996,222.07012,299.89224,282.60793,255.41175,0.00085,0.00686,0.00146,0.00278,0.01412,28.95771,26.88809,27.88015,1010.24505,1011.30843,,
30-Sep-18,5.3736,-2.20868,-0.18005,-6.5125,-0.52077,1.31517,-1.83593,266.07173,221.96483,299.87453,282.51301,255.5396,0.00087,0.007,0.00164,0.00262,0.01435,28.96471,26.93528,27.90748,1011.3186,1011.27406,,
01-Jun-19,9.30354,1.73895,3.38457,-6.77345,0.76471,0.56294,0.20177,266.99725,222.94766,303.62076,286.22203,256.00372,0.00064,0.00615,0.00123,0.00103,0.01231,29.88895,28.90678,30.00067,1008.25893,1009.94313,,
02-Jun-19,9.12844,1.82672,3.55191,-8.03913,0.95667,-0.48134,1.43802,267.52453,222.51465,303.93238,286.39715,256.37422,0.00048,0.00686,0.00102,0.00096,0.0137,29.84127,28.83114,29.80026,1009.33429,1010.37072,,
03-Jun-19,9.64056,0.52312,3.16617,-8.07953,1.10989,-1.92024,3.03013,267.56558,222.66291,303.93921,286.49395,256.63655,0.0004,0.00732,0.00112,0.00181,0.01383,29.83554,28.74953,29.72239,1009.40367,1010.04849,,
04-Jun-19,10.23297,2.29822,4.95262,-8.41354,1.40761,-0.61395,2.02156,267.34185,223.06352,303.4531,286.15002,256.44313,0.00052,0.008,0.00145,0.00239,0.0141,29.82818,28.72631,29.65569,1009.3582,1009.39898,,
05-Jun-19,10.33106,2.49011,5.22172,-7.3567,1.86762,0.22571,1.64192,267.3075,223.583,303.42126,286.27231,256.32337,0.0007,0.00858,0.00148,0.00225,0.01469,29.75243,28.68735,29.50034,1008.79673,1009.38383,,
06-Jun-19,12.66693,4.44417,6.75817,-7.80432,1.87202,0.6794,1.19262,267.37718,224.34458,303.43855,286.30402,256.49102,0.00063,0.00849,0.00154,0.00231,0.01547,29.69574,28.6679,29.3535,1008.98164,1010.24868,,
07-Jun-19,13.77024,5.26438,6.84783,-9.58974,2.26718,1.42299,0.84419,267.49402,224.86119,303.97787,286.24828,256.50371,0.00065,0.00799,0.00152,0.00261,0.01513,29.70492,28.62589,29.29188,1009.72635,1011.44153,,
08-Jun-19,14.53791,4.13861,6.44648,-10.39346,1.91925,0.70765,1.2116,267.62135,224.75916,304.55146,286.36664,256.6676,0.00072,0.00808,0.00153,0.00239,0.016,29.66867,28.68793,29.35047,1010.11255,1011.69837,,
09-Jun-19,15.34221,7.57048,9.1647,-8.48388,2.06974,1.06055,1.00919,268.18151,224.98824,305.18594,286.7243,257.26693,0.00071,0.00841,0.00157,0.00248,0.01637,29.56931,28.73403,29.35176,1010.29626,1011.24145,,
10-Jun-19,16.93127,8.66185,11.23317,-8.66881,2.02008,-0.99921,3.01929,267.86382,224.93679,305.24672,286.88765,257.54991,0.00085,0.00766,0.00172,0.00277,0.01621,29.54421,28.65986,29.23787,1009.81848,1010.66267,,
11-Jun-19,19.45713,9.5667,12.41644,-10.22548,2.66068,-0.04714,2.70782,268.07045,225.11924,304.42396,286.75224,258.08581,0.00081,0.0055,0.00173,0.0028,0.01632,29.59673,28.55736,29.0566,1009.60528,1011.7665,,
12-Jun-19,21.86434,9.6374,11.8807,-12.45518,3.09415,-0.90882,4.00297,268.51889,225.21573,304.1174,287.12078,259.24443,0.00065,0.00567,0.00123,0.0026,0.01576,29.68144,28.51477,28.9193,1009.22298,1012.35626,,
13-Jun-19,23.99869,8.41952,11.10688,-15.3433,2.47005,-1.15794,3.62799,268.34736,225.70182,304.13728,287.26017,260.06054,0.00067,0.00536,0.00108,0.00251,0.01471,29.70555,28.53685,28.8115,1008.98087,1011.87676,,
14-Jun-19,24.23026,7.30369,10.43685,-16.8186,2.28144,-2.10846,4.38991,268.41089,226.23257,304.431,287.38327,259.85677,0.00071,0.00599,0.00105,0.00226,0.0146,29.77162,28.54946,28.59743,1008.91064,1011.4633,,
15-Jun-19,25.59537,6.54231,10.78377,-20.00339,2.60147,-2.17911,4.78058,268.34319,226.33596,304.55379,287.6179,259.75649,0.00059,0.00542,0.00126,0.00216,0.01446,29.73979,28.4932,28.32526,1009.05808,1011.78669,,
16-Jun-19,27.12052,5.57565,10.1054,-22.07548,1.97309,-2.24991,4.22299,268.6856,226.29384,304.21934,287.34426,259.85288,0.00063,0.00644,0.00117,0.00204,0.01434,29.7488,28.41083,28.01524,1009.65838,1012.05429,,
17-Jun-19,24.80021,5.50911,10.01705,-18.79187,1.93987,-2.69197,4.63184,268.83618,226.02538,303.91789,287.52394,260.16855,0.0007,0.00679,0.00125,0.00218,0.01475,29.70341,28.28621,27.95257,1010.99514,1011.85198,,
18-Jun-19,23.68849,8.05251,11.43119,-16.22905,2.06687,-1.37999,3.44686,268.75254,225.74851,303.77694,287.60655,260.48501,0.00077,0.00638,0.00124,0.00271,0.01505,29.6738,28.1375,27.86713,1011.03298,1011.41042,,
19-Jun-19,23.26323,9.07741,10.78354,-17.36497,1.78046,-1.18676,2.96723,269.05077,225.87441,303.89112,287.45073,260.16867,0.00077,0.00632,0.00109,0.00276,0.01493,29.55618,28.16105,27.71358,1010.01933,1011.01663,,
20-Jun-19,22.87515,8.7659,10.52534,-18.67941,2.07327,-0.88864,2.96192,269.14214,225.88464,303.271,287.24689,260.13093,0.00082,0.0057,0.00115,0.00246,0.01506,29.62914,28.23743,27.58811,1009.62249,1010.73346,,
21-Jun-19,23.9291,9.66832,10.73699,-20.47761,1.72052,-0.94197,2.66249,269.24468,225.77914,303.13531,286.81943,260.62262,0.00093,0.00587,0.00129,0.00245,0.01532,29.64821,28.19642,27.48714,1009.83235,1010.26854,,
22-Jun-19,23.03797,8.9472,9.64431,-18.67338,1.41653,0.02645,1.39007,269.51941,225.73059,303.3653,286.56887,260.95278,0.001,0.00673,0.00165,0.00257,0.01506,29.65827,28.20216,27.47517,1009.27123,1009.84478,,
23-Jun-19,22.08367,8.0341,8.43186,-17.43352,1.6208,0.7995,0.82129,269.51401,225.35813,303.43265,286.84737,260.83596,0.00098,0.00563,0.00199,0.00245,0.01533,29.71645,28.23245,27.42503,1008.47193,1010.48018,,
24-Jun-19,22.48665,6.73101,7.19364,-17.61656,2.05098,0.03272,2.01826,269.4263,225.34477,303.77431,287.12047,260.46599,0.00079,0.00682,0.00178,0.00254,0.01582,29.688,28.22337,27.45175,1008.68512,1011.46034,,
25-Jun-19,21.47605,3.65581,5.68411,-17.18573,2.4113,-1.41783,3.82913,269.34199,225.24207,303.87374,287.2708,260.66257,0.0009,0.00652,0.00163,0.00265,0.01543,29.59175,28.12987,27.35683,1009.30007,1012.11214,,
26-Jun-19,22.55761,2.89247,6.69403,-17.97205,2.33756,-1.77972,4.11728,269.54479,225.04939,304.16566,287.61454,260.63409,0.001,0.00603,0.00164,0.00266,0.01508,29.61652,28.06152,27.23856,1009.64468,1012.21527,,
27-Jun-19,23.54629,4.65796,8.6221,-19.25019,1.86842,-2.42593,4.29434,270.16218,224.81104,304.19547,287.59379,260.45827,0.00093,0.00624,0.00145,0.00238,0.01477,29.624,28.0355,27.15634,1009.31852,1012.0131,,
28-Jun-19,24.09664,5.65487,9.37391,-19.73874,1.47174,-1.90335,3.3751,270.08383,224.745,304.1673,287.84032,260.12681,0.00094,0.00578,0.0015,0.00233,0.01452,29.58553,27.95942,27.1413,1009.56795,1011.91438,,
29-Jun-19,26.46419,8.4603,10.91829,-21.16218,1.13008,-1.77086,2.90094,269.98841,224.78736,304.1474,288.19327,260.0858,0.001,0.00517,0.00149,0.00232,0.01442,29.59748,27.94243,27.18168,1009.66183,1011.15023,,
30-Jun-19,26.04365,9.53163,11.27832,-18.10098,1.06106,-1.53647,2.59753,269.61004,225.03389,304.22299,288.54686,259.80641,0.00111,0.00492,0.00159,0.00186,0.01503,29.66591,28.00847,27.25401,1009.1776,1011.40036,,
01-Jul-19,25.9732,9.72688,10.37095,-17.61874,0.88438,-2.45666,3.34103,269.47725,225.16543,304.27493,288.60169,260.013,0.0011,0.00533,0.00189,0.00184,0.01461,29.64367,28.08514,27.28195,1008.50314,1011.39693,,
02-Jul-19,26.30205,11.06274,10.66482,-18.05033,0.86782,-2.62784,3.49565,269.93856,225.28829,304.16364,288.43029,260.56237,0.00104,0.00576,0.00186,0.00198,0.0147,29.56668,28.13467,27.24223,1008.12878,1011.61891,,
03-Jul-19,27.83964,9.81306,9.01516,-21.46538,0.73469,-3.08788,3.82257,270.27949,225.42383,303.43811,288.5832,260.7451,0.00103,0.00588,0.00136,0.00195,0.0146,29.57799,28.19906,27.24323,1008.82014,1011.86273,,
04-Jul-19,29.57146,10.08157,9.95033,-23.84587,2.02065,-2.92873,4.94938,270.4444,225.86795,303.9624,288.71553,260.96952,0.00092,0.00585,0.00116,0.00177,0.01453,29.49717,28.14664,27.14024,1008.9843,1012.72959,,
05-Jul-19,28.33399,10.52088,10.91088,-23.20886,2.9745,-4.47255,7.44705,270.4886,226.40051,304.07049,288.48234,261.34601,0.00096,0.00555,0.00139,0.00184,0.0138,29.48193,28.02143,27.08465,1008.26067,1011.27786,,
06-Jul-19,27.79776,10.73376,10.93375,-22.57287,2.69548,-3.36706,6.06255,269.73916,226.38288,304.20788,288.54488,261.2756,0.00094,0.00533,0.00171,0.00197,0.01421,29.70527,27.94297,27.07054,1008.42857,1010.59404,,
07-Jul-19,27.62439,10.02425,10.96314,-22.58964,2.1531,-2.97208,5.12518,269.37535,226.05481,304.30286,288.5733,260.89817,0.00077,0.00549,0.00158,0.00217,0.01435,29.8354,27.9427,27.28088,1009.18836,1012.12755,,
08-Jul-19,27.46805,8.6514,9.94973,-24.50935,2.57425,-3.47207,6.04632,269.43347,226.1516,304.09217,288.89221,260.99933,0.00052,0.00606,0.00127,0.00182,0.01429,29.74165,28.00321,27.27832,1010.15676,1013.13683,,
09-Jul-19,28.73036,8.07441,10.49164,-25.87346,2.94814,-3.99363,6.94176,269.36261,226.01439,304.36958,288.91912,261.31751,0.00064,0.00675,0.0011,0.00187,0.0139,29.64604,28.01217,27.16571,1009.4072,1012.75614,,
10-Jul-19,29.5307,5.69906,9.06172,-23.93105,3.18695,-6.09662,9.28358,268.80655,226.16613,304.07892,288.61384,260.99014,0.00065,0.00653,0.00118,0.00179,0.01396,29.6341,27.98257,27.01722,1008.4452,1011.93017,,
11-Jul-19,30.92604,4.94404,8.99832,-27.86669,3.21125,-4.79626,8.00751,269.04656,226.12794,303.63203,288.38321,261.22503,0.00071,0.00597,0.00133,0.0014,0.0138,29.65453,27.93418,27.10712,1009.10752,1013.42575,,
12-Jul-19,28.62291,3.53242,7.77357,-27.90759,2.44507,-3.43105,5.87612,269.19511,225.9058,303.60588,288.18243,261.26165,0.00056,0.00614,0.00104,0.00134,0.01334,29.7173,27.89228,27.0737,1009.73963,1014.1562,,
13-Jul-19,28.91261,1.91356,7.49638,-27.15658,2.40052,-3.83654,6.23706,269.0693,225.79156,303.39977,287.83673,261.02996,0.0006,0.00557,0.00092,0.00148,0.01349,29.69912,27.83117,27.03534,1010.12239,1013.39805,,
14-Jul-19,29.38504,3.09865,8.24378,-25.58497,1.15689,-3.03279,4.18968,269.02903,225.64641,303.18116,287.53702,260.95516,0.00061,0.00553,0.00101,0.00188,0.01312,29.59802,27.75165,26.99022,1010.99246,1012.10111,,
15-Jul-19,27.68404,5.04594,9.14768,-23.36425,1.72731,-2.00939,3.7367,268.64039,225.35764,302.81424,287.78698,260.58612,0.0007,0.00568,0.00113,0.00231,0.01301,29.54637,27.672,27.03938,1010.7802,1011.85387,,
16-Jul-19,24.77653,6.89027,9.99708,-19.62442,1.23755,-1.1083,2.34585,268.56679,225.03726,302.73879,287.91141,260.27308,0.00087,0.00593,0.00156,0.00238,0.01364,29.53003,27.51639,27.05276,1011.12732,1011.69231,,
17-Jul-19,22.83896,10.24808,12.19658,-17.75722,0.78546,-0.47823,1.26369,268.33288,224.87846,302.38347,287.71345,260.45802,0.00096,0.00623,0.00212,0.00311,0.01419,29.49833,27.39256,27.14362,1011.67396,1010.84587,,
18-Jul-19,22.54491,10.80755,12.29837,-18.23735,0.70832,-0.22797,0.93629,267.92247,224.92731,302.64635,287.78613,260.44529,0.00096,0.00711,0.00257,0.00385,0.01425,29.467,27.27254,27.11355,1011.50175,1009.9375,,
19-Jul-19,24.10178,12.13141,12.72188,-21.11734,1.50627,0.46696,1.03931,268.53151,225.04187,302.77582,288.0548,260.73011,0.00106,0.00816,0.00249,0.0042,0.0154,29.45586,27.18102,27.01618,1009.84459,1010.21163,,
20-Jul-19,23.29865,11.5265,12.15085,-22.10916,2.12792,-0.24136,2.36929,268.86443,225.39246,302.78372,287.84851,261.19959,0.00089,0.00846,0.00241,0.00402,0.01555,29.40393,27.12035,27.02221,1008.97036,1010.59938,,
21-Jul-19,24.46362,13.32554,13.22638,-22.14487,2.88346,-1.37921,4.26267,269.16788,225.67728,303.27126,288.18166,260.97348,0.00078,0.00905,0.0023,0.00371,0.01545,29.32349,27.15585,26.93705,1008.46995,1010.75353,,
22-Jul-19,24.97418,11.58407,12.41892,-21.49492,2.54538,-2.46784,5.01322,268.85292,225.56618,303.39385,288.02431,260.8844,0.00061,0.00811,0.00238,0.00362,0.01547,29.25661,27.21731,26.68227,1008.43382,1010.70416,,
23-Jul-19,27.41922,11.72529,12.95309,-23.50803,2.25734,-3.40322,5.66056,269.18035,225.60713,303.58523,287.83202,261.00812,0.00076,0.00828,0.00217,0.00373,0.0149,29.23809,27.31256,26.36959,1007.82566,1011.05479,,
24-Jul-19,28.54293,9.28656,11.43987,-23.70477,1.81895,-3.518,5.33695,269.58009,225.64518,303.01853,287.62676,261.17953,0.00059,0.00869,0.00175,0.0036,0.01479,29.24848,27.38815,26.15555,1008.15245,1012.50644,,
25-Jul-19,29.84655,6.18624,8.95161,-26.24424,1.87186,-5.21005,7.08191,270.08963,226.03806,302.72378,287.99914,261.37567,0.00065,0.00787,0.00148,0.0031,0.01463,29.19213,27.40246,26.16679,1009.08802,1012.98655,,
26-Jul-19,28.67421,8.84663,9.17005,-22.0657,2.19549,-4.87636,7.07185,269.66542,225.97651,302.53512,288.23173,260.6375,0.00108,0.00645,0.00162,0.00273,0.01391,29.22536,27.37659,26.23943,1009.31757,1011.91668,,
27-Jul-19,27.76437,10.09827,9.67753,-21.77882,1.60186,-3.22523,4.82709,269.3555,225.67031,302.49159,287.94282,260.22951,0.00101,0.00627,0.00172,0.00236,0.01379,29.30448,27.35896,26.50202,1009.37841,1011.92219,,
